"","wavelandCount","wavedashCount","airDodgeCount","neutralWinRatioCount","dashDanceCount","openingsPerKillRatio","rollCount","counterHitRatio","spotDodgeCount","damagePerOpeningRatio","killCount","conversionCount","opponentId","stageId","totalDamage","characterId","inputsPerMinuteRatio"
"489",1,4,1,3,1,6.5,1,0.692307692,0,17.24153819,2,13,15,3,224.1399965,9,252.3465704
"490",5,12,1,12,32,5.25,2,0.470588235,0,17.26048188,4,21,20,2,362.4701195,20,440.2518408
"491",1,28,0,10,1,3.25,4,0.428571429,1,24.00846159,4,13,20,31,312.1100006,15,421.2467532
"492",2,36,2,5,1,3.25,2,0.571428571,0,28.88692298,4,13,20,31,375.5299988,15,414.0498234
"493",5,15,2,10,24,3.5,0,0.444444444,0,23.97542354,4,14,20,31,335.6559296,9,243.8624172
"494",6,17,0,7,82,5.75,0,0.576923077,2,17.8821839,4,23,20,28,411.2902298,9,297.1203291
"495",5,11,4,7,44,4.25,0,0.526315789,1,21.40294165,4,17,20,2,363.850008,9,281.8112049
"496",10,13,3,14,102,6.5,0,0.611111111,0,13.02518214,4,26,20,3,338.6547356,9,284.6745976
"497",7,6,1,5,45,2.75,1,0.666666667,0,19.37545412,4,11,20,2,213.1299953,9,267.5084993
"498",3,10,3,5,37,2,0,1,3,30.05730104,4,8,20,31,240.4584084,9,300.9863786
"499",5,11,1,12,79,5.5,1,0.666666667,2,20.12005997,4,22,20,3,442.6413193,9,278.0358718
"500",3,19,2,10,55,7.333333333,2,0.571428571,1,19.65025746,3,22,20,32,432.3056641,9,284.3169446
"501",0,1,1,3,0,NA,5,0.5,1,6.6,0,5,9,31,33,20,311.8853091
"502",0,1,6,4,0,NA,13,0.4,0,17.42833201,0,6,9,3,104.5699921,19,281.794627
"503",35,79,5,12,9,9.5,3,0.5,7,19.54473636,2,19,19,31,371.3499908,7,364.4648153
"504",2,14,3,9,69,6.25,0,0.551724138,1,18.93788361,4,25,20,8,473.4470901,9,292.7381327
"505",1,4,0,1,14,NA,0,NA,1,7,0,1,2,32,7,2,552.7173913
"506",6,24,1,5,28,3.75,2,0.588235294,1,24.50533346,4,15,19,31,367.5800018,9,373.6578382
"507",6,19,4,7,11,3.75,2,0.4,0,37.15133311,4,15,19,31,557.2699966,9,330.4796287
"508",2,6,1,13,10,4.25,0,0.444444444,3,28.44656193,4,17,20,31,483.5915527,20,468.2220434
"509",3,6,3,13,13,5.25,1,0.571428571,0,22.89857156,4,21,20,3,480.8700027,20,481.2542979
"510",7,23,2,6,26,2.25,1,0.428571429,0,44.65581385,4,9,12,31,401.9023247,9,336.65772
"511",10,71,1,1,27,0.5,0,NA,3,2,2,1,9,31,2,14,519.2761605
"512",25,32,7,7,0,8.5,5,0.625,9,21.00647062,2,17,19,8,357.1100006,7,339.6548995
"513",3,31,2,8,30,6.5,0,0.586206897,0,19.02038369,4,26,12,32,494.5299759,9,322.3189283
"514",11,49,0,12,174,5.5,8,0.476190476,7,20.08772833,4,22,9,2,441.9300232,2,444.4556198
"515",8,82,1,10,29,9.5,12,0.5,3,13.18894908,2,19,9,28,250.5900326,14,445.8321639
"516",12,73,3,10,24,9,6,0.444444444,0,14.24043655,2,18,9,28,256.327858,14,398.9330747
"517",4,9,2,8,2,4.5,5,0.25,1,31.45496623,2,9,19,3,283.094696,12,535.7471617
"518",6,10,2,12,6,4.25,9,0.555555556,4,19.5921568,4,17,19,3,333.0666656,12,419.0596974
"519",4,17,3,15,11,6,7,0.473684211,2,21.87981828,4,24,19,2,525.1156387,12,467.0581954
"520",9,21,1,8,34,5.333333333,5,0.615384615,2,23.02125001,3,16,19,8,368.3400002,9,383.8360346
"521",26,29,4,9,4,8.5,4,0.35,7,17.49941164,2,17,19,31,297.4899979,7,436.6615792
"522",17,60,5,10,7,5,11,0.625,11,21.11349983,4,20,19,28,422.2699966,7,435.7131346
"523",24,39,6,6,0,12,9,0.416666667,7,23.26666641,1,12,19,28,279.1999969,7,412.1781377
"524",10,10,1,12,1,5,2,0.5,2,15.36900043,4,20,20,31,307.3800087,19,318.6480737
"525",13,5,3,7,0,4,4,0.666666667,1,15.79250002,4,16,20,8,252.6800003,19,286.1232774
"526",2,7,3,4,0,4,1,0.615384615,0,11.8016669,3,12,20,2,141.6200027,19,316.0793604
"527",8,12,5,12,2,6,5,0.55,2,14.68708277,4,24,20,3,352.4899864,19,317.5687885
"528",0,7,4,11,14,17,0,0.461538462,5,15.16176515,1,17,2,28,257.7500076,20,327.7394818
"529",2,9,0,11,17,4.5,0,0.6,2,22.7270529,4,18,0,32,409.0869522,20,330.2836698
"530",3,6,2,12,13,5,1,0.444444444,6,18.25849981,4,20,0,32,365.1699963,20,288.5433341
"531",1,8,1,11,5,9,2,0.4375,6,20.14649879,2,18,0,3,362.6369781,20,325.5228137
"532",8,42,3,14,32,8.666666667,2,0.631578947,3,20.27096088,3,26,19,31,527.0449829,9,381.7826936
"533",4,5,1,10,16,6.5,2,0.3,4,19.31692226,2,13,0,28,251.1199894,2,328.8549618
"534",15,24,2,13,49,6.666666667,3,0.466666667,8,18.14801903,3,20,0,31,362.9603806,2,353.0017153
"535",11,18,2,21,28,7.25,1,0.380952381,9,14.40689679,4,29,0,31,417.8000069,2,335.2114838
"536",9,4,2,6,12,8,1,0.526315789,2,14.953125,2,16,20,8,239.25,2,269.8564593
"537",4,14,3,7,42,10.66666667,2,0.609756098,0,16.30566549,3,32,20,3,521.7812958,9,230.4669343
"538",1,3,1,5,5,4.666666667,2,0.615384615,1,21.99285752,3,14,0,2,307.9000053,20,304.9973972
