stats_overall_1_counterHitRatio_ratio,stats_actionCounts_1_wavedashCount,stats_actionCounts_0_wavelandCount,stats_overall_1_openingsPerKill_ratio,stats_overall_0_inputCount,stats_overall_0_openingsPerKill_count,stats_overall_1_totalDamage,stats_actionCounts_0_wavedashCount,stats_overall_1_killCount,stats_actionCounts_1_airDodgeCount,stats_actionCounts_0_airDodgeCount,stats_overall_0_inputsPerMinute_count,stats_overall_1_inputCount,stats_overall_0_neutralWinRatio_count,stats_overall_1_neutralWinRatio_count,stats_actionCounts_0_dashDanceCount,stats_overall_0_openingsPerKill_ratio,stats_actionCounts_0_rollCount,stats_overall_0_counterHitRatio_ratio,stats_actionCounts_0_spotDodgeCount,stats_overall_1_conversionCount,stats_overall_1_beneficialTradeRatio_count,stats_overall_0_damagePerOpening_ratio,stats_overall_1_damagePerOpening_ratio,stats_actionCounts_1_dashDanceCount,stats_overall_0_killCount,stats_overall_0_conversionCount,stats_overall_0_beneficialTradeRatio_count,settings_players_1_characterId,stats_actionCounts_1_wavelandCount,settings_stageId,stats_overall_1_inputsPerMinute_count,stats_overall_0_totalDamage,stats_actionCounts_1_rollCount,stats_actionCounts_1_spotDodgeCount,stats_overall_1_inputsPerMinute_ratio,settings_players_0_characterId,stats_overall_0_inputsPerMinute_ratio,stats_overall_1_openingsPerKill_count,stats_overall_1_inputsPerMinute_total,stats_overall_0_inputsPerMinute_total
0.684210526,42,4,9.5,1402,21,424.0871964,11,2,2,10,1402,1474,15,6,34,5.25,5,0.315789474,0,19,0,24.22754052,22.32037876,25,4,21,0,9,9,8,1474,508.7783508,4,0,408.3416699,12,388.3955367,19,3.609722222,3.609722222
0.526315789,11,13,7.333333333,1593,19,457.9999981,27,3,1,5,1593,1418,9,11,14,4.75,5,0.473684211,0,22,0,25.71999881,20.81818173,24,4,19,1,20,7,31,1418,488.6799774,9,2,428.362843,20,481.2284971,22,3.310277778,3.310277778
0.461538462,11,19,6.666666667,1080,17,339.9500022,12,3,1,7,1080,1190,9,13,23,4.25,1,0.538461538,3,20,0,21.8194432,16.99750011,63,4,17,1,0,4,8,1190,370.9305344,5,1,424.6629659,25,385.408406,20,2.802222222,2.802222222
0.35,8,17,9,1279,21,419.1894684,16,2,5,4,1279,1348,7,10,17,5.25,7,0.65,1,18,1,22.64476231,23.2883038,17,4,21,0,20,4,8,1348,475.5400085,12,1,464.293915,20,440.5281286,18,2.903333333,2.903333333
0.4375,34,8,None,1146,16,198.1399841,11,0,0,5,1146,1085,7,7,41,4,2,0.5625,1,14,0,29.87029076,14.15285601,33,4,16,0,9,2,31,1085,477.9246521,1,1,391.1476066,12,413.1383938,14,2.773888889,2.773888889
0.5,26,8,7.5,1263,15,219.7499847,40,2,3,1,1263,924,11,11,60,3.75,0,0.5,2,15,0,24.43533223,14.64999898,26,4,15,0,9,6,2,924,366.5299835,4,1,349.1183879,2,477.2040302,15,2.646666667,2.646666667
0.583333333,39,6,5.25,1147,18,344.7589035,28,4,2,3,1147,1029,13,14,52,6,1,0.416666667,2,21,0,19.14111159,16.41709064,58,3,18,0,9,3,31,1029,344.5400085,2,3,364.6062992,2,406.4173228,21,2.822222222,2.822222222
0.55,41,5,7.666666667,1237,24,380,36,3,5,4,1237,1025,13,10,51,6,1,0.45,4,23,2,19.04000092,16.52173913,50,4,24,0,9,2,32,1025,456.960022,1,0,336.4639373,2,406.0545272,23,3.046388889,3.046388889
0.588235294,35,6,8,1382,22,497.1600113,34,3,2,2,1382,1103,14,13,71,5.5,1,0.411764706,4,24,0,19.95863585,20.71500047,53,4,22,1,9,8,28,1103,439.0899887,0,1,333.9332268,2,418.4004709,24,3.303055556,3.303055556
0.416666667,26,1,3.75,823,17,280.2299881,8,4,3,4,823,951,10,10,30,8.5,1,0.583333333,2,15,0,16.69126757,18.68199921,40,2,17,0,2,3,8,951,283.7515488,0,0,464.40586,2,401.8990776,15,2.047777778,2.047777778
None,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,None,0,0,0,None,None,0,0,0,0,2,0,32,0,0,0,0,0,2,0,0,0.011388889,0.011388889
None,4,11,None,283,0,0,8,0,4,2,283,236,0,0,16,None,1,None,0,0,0,None,None,6,0,0,0,25,13,31,236,0,2,0,378.6096257,0,454.0106952,0,0.623333333,0.623333333
0.529411765,40,7,6.75,1493,29,433.9499969,16,4,3,5,1493,1601,20,17,68,9.666666667,4,0.470588235,3,27,1,16.52103424,16.07222211,85,3,29,0,2,3,3,1601,479.109993,7,3,444.0027733,2,414.0513058,27,3.605833333,3.605833333
0.3,32,4,4.25,986,17,364.4300003,22,4,2,2,986,1208,10,14,37,5.666666667,2,0.7,2,17,0,19.14176402,21.43705884,72,3,17,0,2,4,2,1208,325.4099884,0,2,429.4262862,9,350.5085415,17,2.813055556,2.813055556
0.461538462,10,11,4.25,873,14,418.6100235,5,4,2,3,873,837,7,11,39,7,2,0.538461538,1,17,0,19.18214321,24.62411903,8,2,14,0,25,2,8,837,268.550005,3,0,305.1032807,0,318.2260024,17,2.743333333,2.743333333
0.388888889,16,10,7,1223,24,509.8600082,12,3,2,4,1223,1272,12,13,59,8,1,0.611111111,0,21,1,17.70833365,24.27904801,1,3,24,0,25,11,31,1272,425.0000076,10,2,340.2333011,0,327.1268296,21,3.738611111,3.738611111
1,3,3,3,419,6,111.3199997,13,2,1,1,419,359,6,3,11,None,0,0,1,6,0,19.55833435,18.55333328,0,0,6,0,15,2,31,359,117.3500061,1,0,314.6822498,20,367.2753835,6,1.140833333,1.140833333
0.571428571,6,6,2.5,964,16,404.859993,6,4,1,2,964,1015,13,6,75,5.333333333,6,0.428571429,1,10,0,24.52937412,40.4859993,1,3,16,0,25,2,3,1015,392.469986,7,0,347.8674791,0,330.3884235,10,2.917777778,2.917777778
None,5,13,None,382,0,0,39,0,2,1,382,218,0,0,11,None,0,None,2,0,0,None,None,12,0,0,0,15,9,31,218,0,0,1,393.7782238,14,690.0150527,0,0.553611111,0.553611111
0.571428571,2,25,6.25,1119,21,577.708252,49,4,2,4,1119,1510,14,16,0,21,7,0.428571429,1,25,0,10.98571414,23.10833008,11,1,21,1,12,7,31,1510,230.6999969,1,1,402.0115368,14,297.9145097,25,3.756111111,3.756111111
0.25,7,12,6.25,1240,24,550.8130264,77,4,2,5,1240,1888,12,21,6,12,12,0.75,2,25,0,13.53779125,22.03252106,11,2,24,0,12,2,3,1888,324.9069901,1,1,430.4223925,14,282.692673,25,4.386388889,4.386388889
0.625,14,8,4.5,840,9,374.4999962,29,4,0,1,840,681,4,11,19,None,13,0.375,0,18,0,14.4966668,20.80555534,10,0,9,2,15,7,31,681,130.4700012,2,0,298.5023743,0,368.1967612,18,2.281388889,2.281388889
0.5,11,11,9,1619,20,314.4599991,143,2,2,6,1619,1219,15,13,49,5,2,0.5,3,18,2,18.34800034,17.46999995,9,4,20,0,15,14,8,1219,366.9600067,8,0,344.6207005,14,457.7037851,18,3.537222222,3.537222222
0.333333333,33,6,6.666666667,1729,22,330.140007,75,3,3,2,1729,1106,13,15,176,5.5,3,0.666666667,3,20,0,17.07818118,16.50700035,29,4,22,1,15,13,31,1106,375.719986,6,4,328.3523008,2,513.3102425,20,3.368333333,3.368333333
None,18,1,None,375,0,0,15,0,5,0,375,513,0,0,71,None,0,None,0,0,0,None,None,38,0,0,0,0,11,31,513,0,0,0,796.0344828,12,581.8965517,0,0.644444444,0.644444444
0.571428571,8,2,2.75,630,9,321.1300049,15,4,1,1,630,558,6,7,22,9,7,0.428571429,2,11,0,16.52403132,29.19363681,7,1,9,0,15,2,2,558,148.7162819,5,3,303.4441088,20,342.5981873,11,1.838888889,1.838888889
None,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,None,0,0,0,None,None,0,0,0,0,20,0,32,0,0,0,0,0,2,0,0,0.014722222,0.014722222
0.5,20,5,8.666666667,2077,26,532.1399841,16,3,2,7,2077,2401,15,15,73,6.5,12,0.5,9,26,1,21.26762155,20.46692247,199,4,26,1,0,18,28,2401,552.9581604,12,0,518.3879093,12,448.4346887,26,4.631666667,4.631666667
0.466666667,23,9,10,1354,20,320.0399933,10,2,3,1,1354,1217,12,13,51,5,5,0.533333333,2,20,0,23.03499947,16.00199966,13,4,20,0,20,8,3,1217,460.6999893,3,2,456.9938458,2,508.4385105,20,2.663055556,2.663055556
0.357142857,20,8,6.75,2053,24,473.0299911,28,4,11,3,2053,1828,13,20,21,8,16,0.642857143,4,27,2,18.41375097,17.5196293,79,3,24,0,2,17,31,1828,441.9300232,5,2,476.9386868,20,535.6428468,27,3.832777778,3.832777778
0.523809524,20,7,7.666666667,2028,29,447.5199966,28,3,4,3,2028,1682,19,12,19,7.25,12,0.476190476,3,23,0,18.14034587,19.45739116,51,4,29,0,2,13,28,1682,526.0700302,6,4,452.7590848,20,545.8950202,23,3.715,3.715
0.428571429,18,4,5.5,1559,21,494.3900146,15,4,2,6,1559,1409,13,16,8,10.5,9,0.571428571,2,22,0,13.20142873,22.47227339,43,2,21,0,2,5,3,1409,277.2300034,4,2,465.0165017,20,514.5214521,22,3.03,3.03
0.388888889,15,3,7.333333333,1837,24,357.840004,28,3,3,1,1837,1961,12,14,104,6,1,0.611111111,3,22,0,22.34424973,16.26545473,87,4,24,1,0,6,31,1961,536.2619934,16,0,536.5253078,12,502.5991792,22,3.655,3.655
0.538461538,12,10,4.5,976,15,450.6500092,11,4,3,1,976,957,8,10,31,7.5,0,0.461538462,1,18,1,14.84666646,25.03611162,16,2,15,0,20,3,31,957,222.6999969,2,6,419.0221357,2,427.3412795,18,2.283888889,2.283888889
0.5625,10,13,10,1277,22,322.2600079,20,2,1,1,1277,1081,15,11,45,5.5,3,0.4375,2,20,0,20.39749978,16.11300039,7,4,22,0,20,2,3,1081,448.7449951,1,8,400.4939796,2,473.1089843,20,2.699166667,2.699166667
0.5,16,7,3.5,997,20,335.219986,8,4,2,4,997,944,15,9,39,10,3,0.5,1,14,0,13.56700001,23.94428471,17,2,20,0,20,8,8,944,271.3400002,4,3,429.5790671,2,453.6973834,14,2.1975,2.1975
0.5,37,4,16,1003,24,240.5,23,1,1,4,1003,1618,17,9,16,6,9,0.5,4,16,0,21.9437507,15.03125,5,4,24,0,7,9,3,1618,526.6500168,7,24,519.0981196,19,321.7895018,16,3.116944444,3.116944444
0.4375,21,10,5,626,16,469.4400101,26,4,3,0,626,1126,6,12,5,16,3,0.5625,1,20,0,14.50000048,23.4720005,72,1,16,1,2,2,31,1126,232.0000076,6,0,413.8437979,19,230.0765697,20,2.720833333,2.720833333
0.571428571,44,6,7,932,19,318.9199982,16,2,0,3,932,1504,13,6,14,4.75,2,0.428571429,7,14,0,24.97894729,22.77999987,12,4,19,0,7,15,31,1504,474.5999985,6,17,501.5190811,19,310.781771,14,2.998888889,2.998888889
0.428571429,10,7,4.5,509,14,473.1312027,19,4,1,0,509,901,5,11,1,7,4,0.571428571,0,18,0,14.58428519,26.28506682,46,2,14,0,2,2,8,901,204.1799927,7,2,376.9874477,19,212.9707113,18,2.39,2.39
0.388888889,14,2,5.5,935,23,515.2000046,19,4,1,3,935,1351,11,14,11,7.666666667,12,0.611111111,2,22,0,13.76608708,23.41818203,76,3,23,1,0,13,31,1351,316.6200027,7,1,423.2529806,19,292.9248977,22,3.191944444,3.191944444
0.571428571,18,1,4.5,690,11,469.8299866,6,4,1,1,690,1110,7,13,1,None,8,0.428571429,2,18,1,10.60818204,26.10166592,45,0,11,0,0,11,3,1110,116.6900024,6,1,485.4227405,19,301.7492711,18,2.286666667,2.286666667
0.5625,12,5,6.666666667,995,30,389.0499954,21,3,3,4,995,1568,22,10,3,7.5,4,0.4375,1,20,1,15.8136055,19.45249977,64,4,30,0,0,20,31,1568,474.408165,5,1,421.6943075,19,267.5930076,20,3.718333333,3.718333333
0.466666667,45,6,4.75,1206,17,372.3560371,46,4,3,2,1206,922,8,11,21,5.666666667,2,0.533333333,0,19,1,12.16529353,19.59768617,41,3,17,0,19,9,28,922,206.8099899,2,1,339.1091132,9,443.5635472,19,2.718888889,2.718888889
0.352941176,36,8,5.5,1219,19,433.3399811,26,4,4,3,1219,848,6,14,14,6.333333333,3,0.647058824,3,22,2,12.45954293,19.69727187,34,3,19,0,19,10,31,848,236.7313156,1,3,321.4150347,9,462.0341124,22,2.638333333,2.638333333
0.380952381,70,8,8.5,2937,33,636.0599976,50,4,8,7,2937,1735,18,24,31,11,9,0.619047619,13,34,1,16.37030353,18.70764699,66,3,33,1,19,9,3,1735,540.2200165,5,4,302.4404416,0,511.969785,34,5.736666667,5.736666667
0.5625,28,6,5.5,1502,23,378.6500072,20,4,3,8,1502,1108,16,13,3,7.666666667,9,0.4375,6,22,0,15.98652118,17.21136397,24,3,23,0,20,4,8,1108,367.6899872,1,11,380.356632,0,515.6098026,22,2.913055556,2.913055556
0.538461538,80,9,7,1275,28,594.1300049,28,4,3,2,1275,1692,15,13,32,9.333333333,2,0.461538462,3,28,0,20.15014103,21.21892875,18,3,28,1,7,19,31,1692,564.203949,5,10,407.3563833,9,306.9618137,28,4.153611111,4.153611111
0.428571429,47,3,16,814,16,270.3552475,4,1,2,3,814,1173,8,10,26,4,3,0.571428571,0,16,0,14.34062457,16.89720297,23,4,16,0,9,7,2,1173,229.4499931,4,3,458.6510264,15,318.2795699,16,2.5575,2.5575
0.5,22,3,12,883,20,235.120018,10,1,6,1,883,959,12,4,20,5,2,0.5,1,12,0,20.17299919,19.59333483,7,4,20,0,9,8,28,959,403.4599838,2,0,401.8156425,15,369.972067,12,2.386666667,2.386666667
0.476190476,49,1,6.25,1556,20,563.2100143,35,4,3,3,1556,1235,9,15,21,10,11,0.523809524,4,25,0,15.22149963,22.52840057,51,2,20,0,20,3,32,1235,304.4299927,0,11,372.7364185,0,469.6177062,25,3.313333333,3.313333333
0.222222222,11,0,4,620,15,187.1040421,5,2,2,0,620,663,8,6,7,3.75,1,0.777777778,0,8,0,20.03799998,23.38800526,7,4,15,0,9,5,8,663,300.5699997,3,1,422.3677225,15,394.9743408,8,1.569722222,1.569722222
0.285714286,17,4,8,599,16,175.7200012,4,1,3,1,599,704,9,4,10,4,5,0.714285714,1,8,0,20.08062553,21.96500015,3,4,16,2,9,4,31,704,321.2900085,2,1,412.1645796,15,350.6911693,8,1.708055556,1.708055556
0.636363636,22,2,7.5,606,12,204.9599915,2,2,0,1,606,744,7,7,3,3,5,0.363636364,0,15,0,29.77499962,13.66399943,8,4,12,1,9,6,2,744,357.2999954,1,1,415.965212,15,338.8103743,15,1.788611111,1.788611111
0.5,24,1,13,668,14,226.8774719,7,1,3,3,668,831,8,7,8,3.5,1,0.5,1,13,1,23.26142829,17.45211322,8,4,14,0,9,1,31,831,325.659996,4,1,435.5853232,15,350.1456028,13,1.907777778,1.907777778
0.428571429,24,2,None,736,16,171.3899994,14,0,2,1,736,752,7,6,49,4,1,0.571428571,1,13,0,17.4381249,13.18384611,26,4,16,1,9,4,3,752,279.0099983,2,0,397.7666765,15,389.3035557,13,1.890555556,1.890555556
0.4375,14,3,7.5,695,14,257.6013145,9,2,2,0,695,836,5,8,14,3.5,1,0.5625,0,15,0,26.10142844,17.17342097,9,4,14,0,9,6,8,836,365.4199982,4,4,396.9924812,15,330.0356154,15,2.105833333,2.105833333
0.666666667,28,3,6.5,730,12,272.5964966,5,2,3,2,730,813,9,8,20,3,6,0.333333333,0,13,0,23.04750029,20.96896128,12,4,12,1,9,4,3,813,276.5700035,3,1,405.2617004,15,363.8881196,13,2.006111111,2.006111111
0.411764706,18,2,12,680,18,173.5800018,9,1,2,1,680,775,8,5,26,4.5,2,0.588235294,2,12,0,18.2910046,14.46500015,7,4,18,0,9,4,31,775,329.2380829,2,1,417.2274563,15,366.0834455,12,1.8575,1.8575
0.555555556,6,8,12,930,17,197.7000122,23,1,4,5,930,805,13,7,17,4.25,3,0.444444444,0,12,0,23.17352923,16.47500102,23,4,17,0,20,3,2,805,393.9499969,3,1,395.0920245,20,456.4417178,12,2.0375,2.0375
0.5625,9,0,5,1026,19,354.030014,26,3,0,4,1026,1240,12,6,19,4.75,2,0.4375,1,15,0,25.7973685,23.60200094,18,4,19,0,20,3,32,1240,490.1500015,1,2,482.4381282,20,399.1786448,15,2.570277778,2.570277778
0.571428571,3,10,5,820,11,283.3802795,6,2,1,1,820,677,8,6,32,2.75,1,0.428571429,1,10,0,35.04181741,28.33802795,13,4,11,0,12,3,31,677,385.4599915,1,1,363.5983888,0,440.399821,10,1.861944444,1.861944444
0.375,3,7,8,1081,15,319.49086,18,2,1,0,1081,732,10,13,42,3.75,1,0.625,1,16,0,25.16399892,19.96817875,12,4,15,0,12,1,2,732,377.4599838,2,2,317.9153094,0,469.4896851,16,2.3025,2.3025
0.473684211,42,1,9.5,782,17,354.5346298,13,2,2,0,782,980,7,10,18,4.25,2,0.526315789,0,19,0,20.65529363,18.65971736,23,4,17,0,9,2,32,980,351.1399918,1,3,446.8085106,15,356.5349544,19,2.193333333,2.193333333
0.733333333,83,4,6.25,1096,19,457.1856842,9,4,2,2,1096,1318,15,14,91,6.333333333,1,0.266666667,0,25,0,22.78105204,18.28742737,13,3,19,0,16,6,31,1318,432.8399887,0,1,364.116338,2,302.785665,25,3.619722222,3.619722222
0.4,6,2,3.25,279,9,345.5799847,2,4,1,1,279,696,3,9,6,None,0,0.6,2,13,0,12.21333313,26.58307574,19,0,9,0,20,9,31,696,109.9199982,1,0,501.521217,2,201.0408327,13,1.387777778,1.387777778
0.588235294,71,2,7,1390,24,423.6500244,17,4,7,4,1390,1542,16,17,98,8,1,0.411764706,0,28,0,17.68333276,15.13035801,5,3,24,1,16,10,3,1542,424.3999863,0,4,379.9589322,2,342.5051335,28,4.058333333,4.058333333
0.6,24,2,2.25,448,8,227.9409142,6,4,0,2,448,629,4,3,9,None,2,0.4,2,9,0,16.96125031,25.32676824,32,0,8,0,9,3,28,629,135.6900024,0,0,434.9596619,2,309.7963888,9,1.446111111,1.446111111
0.666666667,12,4,5.333333333,878,19,318.8899918,28,3,2,1,878,867,13,5,60,4.75,1,0.333333333,9,16,0,23.69778613,19.93062449,36,4,19,1,0,3,32,867,450.2579365,0,0,329.5185811,2,333.6993243,16,2.631111111,2.631111111
0.363636364,34,1,3.75,420,9,444.2314224,0,4,4,1,420,627,1,10,0,None,0,0.636363636,0,15,1,19.68666924,29.61542816,0,0,9,0,16,3,31,627,177.1800232,0,1,274.9665002,25,184.1880862,15,2.280277778,2.280277778
0.375,13,0,3.5,379,13,359.8455982,6,4,1,0,379,783,3,8,4,13,0,0.625,2,14,0,16.24000139,25.70325702,47,1,13,0,2,3,2,783,211.120018,0,3,414.0423032,2,200.4112808,14,1.891111111,1.891111111
0.294117647,12,1,2.75,507,15,432.8799896,6,4,2,0,507,758,3,6,14,7.5,2,0.705882353,0,11,0,12.71200002,39.35272633,1,2,15,0,19,6,31,758,190.6800003,1,1,346.6023117,9,231.8303061,11,2.186944444,2.186944444
0.444444444,23,0,2.5,209,6,360.590004,1,4,1,0,209,595,1,6,1,None,0,0.555555556,0,10,0,16.20666631,36.0590004,6,0,6,0,3,7,2,595,97.23999786,0,0,372.845953,8,130.9660574,10,1.595833333,1.595833333
0.6,6,1,4.25,576,18,459.0921478,1,4,4,2,576,701,12,8,41,18,1,0.4,2,17,0,15.03500027,27.00542046,2,1,18,0,6,4,32,701,270.6300049,3,2,254.0366418,20,208.7376686,17,2.759444444,2.759444444
0.307692308,10,0,4.25,338,13,502.8064117,1,4,5,0,338,989,4,13,0,4.333333333,1,0.692307692,0,17,0,20.46784947,29.57684775,7,3,13,0,20,5,3,989,266.0820432,0,1,414.8683291,12,141.7851317,17,2.383888889,2.383888889
0.384615385,27,1,5.5,637,14,539.3063278,0,4,3,1,637,1094,4,15,0,7,0,0.615384615,4,22,0,18.42999976,24.51392399,39,2,14,2,9,8,28,1094,258.0199966,0,0,355.515436,18,207.0048745,22,3.077222222,3.077222222
0.5,6,0,1.75,312,4,324.1500053,0,4,0,0,312,486,1,4,0,2,0,0.5,1,7,0,30.18499947,46.30714362,35,2,4,0,0,1,32,486,120.7399979,2,0,365.1085142,5,234.3906511,7,1.331111111,1.331111111
0.352941176,19,0,5.25,645,20,379.8000031,3,4,3,2,645,967,9,15,1,20,3,0.647058824,0,21,0,10.91433868,18.08571443,14,1,20,0,2,11,28,967,218.2867737,2,2,375.9395248,21,250.7559395,21,2.572222222,2.572222222
0.5,18,4,2.25,362,4,231.1900024,1,4,1,2,362,447,2,7,7,None,0,0.5,0,9,0,18.95499992,25.68777805,8,0,4,1,22,4,8,447,75.81999969,0,0,404.1185334,0,327.2727273,9,1.106111111,1.106111111
0.454545455,16,2,3.75,472,13,394.3199997,11,4,3,3,472,780,7,10,6,6.5,1,0.545454545,0,15,0,17.74846136,26.28799998,11,2,13,0,20,5,8,780,230.7299976,0,0,407.0155095,7,246.2965647,15,1.916388889,1.916388889
0.555555556,10,0,6.5,544,13,259.6299896,1,2,4,1,544,977,9,8,0,3.25,2,0.444444444,0,13,0,18.51153858,19.97153766,31,4,13,0,24,3,2,977,240.6500015,2,2,410.935857,4,228.8117771,13,2.3775,2.3775
0.6,11,0,2.5,592,14,252.239994,7,4,2,1,592,692,10,4,13,4.666666667,0,0.4,0,10,0,20.193573,25.2239994,13,3,14,0,22,8,31,692,282.710022,1,2,351.3185728,11,300.5499929,10,1.969722222,1.969722222
0.419354839,12,2,8.25,1380,42,523.8200302,30,4,0,3,1380,1333,23,19,69,14,1,0.580645161,4,33,1,15.69690559,15.87333425,9,3,42,0,5,8,3,1333,659.2700348,8,3,241.7896911,22,250.3149091,33,5.513055556,5.513055556
0.375,12,0,6.75,1009,27,552.794426,1,4,4,0,1009,1237,12,18,5,9,1,0.625,1,27,0,15.32518712,20.47386763,31,3,27,0,12,4,3,1237,413.7800522,4,3,315.7626037,16,257.5622208,27,3.9175,3.9175
0.555555556,24,3,4.25,788,17,307.9014263,6,4,6,5,788,1048,12,11,25,8.5,2,0.444444444,1,17,1,15.26647052,18.11184861,11,2,17,0,2,4,31,1048,259.5299988,2,0,455.1574376,20,342.2366992,17,2.3025,2.3025
0.214285714,14,0,4.75,780,15,358.4867821,10,4,0,2,780,972,3,15,19,5,0,0.785714286,1,19,1,18.7486674,18.86772537,17,3,15,0,2,4,28,972,281.230011,1,1,403.9247374,20,324.1371349,19,2.406388889,2.406388889
0.625,17,0,3.5,561,10,356.190258,8,4,2,1,561,745,7,9,10,3.333333333,1,0.375,1,14,0,24.01700058,25.44216129,26,3,10,0,2,2,2,745,240.1700058,0,0,395.0508175,20,297.4812196,14,1.885833333,1.885833333
0.444444444,14,0,6.333333333,643,19,289.1702747,4,3,4,1,643,910,8,10,9,4.75,2,0.555555556,2,19,0,15.76473658,15.21948814,20,4,19,1,2,7,31,910,299.529995,0,2,420.1077199,20,296.845345,19,2.166111111,2.166111111
0.142857143,29,4,2.75,644,10,344.1499901,8,4,1,2,644,865,4,10,26,None,2,0.857142857,3,11,0,13.13399963,31.28636273,31,0,10,0,20,14,2,865,131.3399963,3,1,432.9810901,2,322.3581758,11,1.997777778,1.997777778
0.461538462,27,0,5,547,11,425.9300003,6,4,4,0,547,834,3,13,10,5.5,0,0.538461538,1,20,0,16.47727342,21.29650002,15,2,11,1,20,6,32,834,181.2500076,0,0,439.5900439,20,288.3162518,20,1.897222222,1.897222222
0.25,15,2,2.75,530,9,426.8250084,5,4,5,3,530,809,2,8,5,9,0,0.75,1,11,1,10.99222226,38.80227349,13,1,9,0,20,16,8,809,98.93000031,1,1,486.9419829,20,319.010199,11,1.661388889,1.661388889
0.4,17,0,3.75,579,13,359.3999863,6,4,1,1,579,857,6,10,3,6.5,1,0.6,4,15,1,18.77692296,23.95999908,18,2,13,0,20,17,3,857,244.0999985,4,1,445.0021636,20,300.6490697,15,1.925833333,1.925833333
0.428571429,16,3,3,564,14,381.9099998,4,4,3,0,564,838,6,6,6,14,1,0.571428571,2,12,0,16.18714305,31.82583332,27,1,14,0,20,14,28,838,226.6200027,3,0,438.4246476,20,295.0733905,12,1.911388889,1.911388889
0.7,22,0,2.75,361,9,380.9300079,5,4,2,0,361,606,6,4,3,None,0,0.3,2,11,0,11.04222192,34.63000072,10,0,9,0,20,3,32,606,99.37999725,1,2,445.4972432,20,265.3869716,11,1.360277778,1.360277778
0.375,16,0,3.25,468,8,393.4299927,0,4,5,0,468,714,1,8,1,None,1,0.625,2,13,1,14,30.26384559,8,0,8,1,20,17,8,714,112,1,0,454.8575473,20,298.1419218,13,1.569722222,1.569722222
0.428571429,11,0,2,294,6,349,0,4,3,0,294,590,2,5,0,6,1,0.571428571,2,8,0,14.92666626,43.625,7,1,6,0,20,12,2,590,89.55999756,2,0,468.7706908,17,233.5908188,8,1.258611111,1.258611111
0.5,16,0,3,540,12,266.0100002,7,4,2,0,540,742,5,5,7,6,1,0.5,1,12,0,20.84249878,22.16750002,8,2,12,0,20,15,31,742,250.1099854,2,1,434.6241458,20,316.3032867,12,1.707222222,1.707222222
0.5,31,2,2,545,6,224.8402786,1,4,4,1,545,866,3,5,32,6,1,0.5,0,8,0,21.35666656,28.10503483,90,1,6,0,2,2,32,866,128.1399994,1,2,404.5678692,13,254.6067999,8,2.140555556,2.140555556
0.5,15,1,3.5,360,5,291.4239922,9,4,8,1,360,601,2,11,0,None,2,0.5,1,14,0,16.93999939,20.81599944,29,0,5,0,2,13,2,601,84.69999695,0,0,424.152127,3,254.0678298,14,1.416944444,1.416944444
0.466666667,20,4,3.5,636,16,494.7099838,6,4,3,3,636,1039,8,7,5,8,1,0.533333333,0,14,0,13.48249936,35.33642742,17,2,16,0,20,18,8,1039,215.7199898,2,1,409.1893666,9,250.4758779,14,2.539166667,2.539166667
None,0,0,None,91,1,0,5,0,0,0,91,0,1,0,0,1,0,None,0,0,0,35.61999893,None,0,1,1,0,7,0,31,0,35.61999893,0,0,0,15,348.8817891,0,0.260833333,0.260833333
None,3,0,None,9,0,32,0,0,0,0,9,53,0,1,3,None,0,None,0,1,0,None,32,1,0,0,0,7,0,31,53,0,0,0,537.4647887,15,91.26760563,1,0.098611111,0.098611111
0.48,26,3,5,980,22,466.8703041,8,4,1,5,980,1237,9,8,11,7.333333333,4,0.52,2,20,0,21.96227282,23.34351521,26,3,22,0,2,9,8,1237,483.170002,2,1,412.3333333,20,326.6666667,20,3,3
0.375,23,1,7,740,17,102.1199951,15,1,1,0,740,536,12,4,18,4.25,2,0.625,0,7,0,26.04588183,14.58857073,1,4,17,0,7,4,32,536,442.7799911,2,2,270.1007839,20,372.9003359,7,1.984444444,1.984444444
0.333333333,27,1,2.5,461,9,288.7602539,7,4,2,2,461,859,7,9,2,None,2,0.666666667,3,10,0,9.92333391,28.87602539,62,0,9,0,2,9,3,859,89.31000519,2,3,422.2282906,16,226.5974877,10,2.034444444,2.034444444
None,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,None,0,0,0,None,None,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0.0125,0.0125
0.470588235,9,0,4.5,589,14,400.590004,10,4,0,1,589,691,5,10,21,7,3,0.529411765,0,18,0,14.58622088,22.25500022,37,2,14,0,0,6,2,691,204.2070923,1,0,379.5544706,9,323.5276167,18,1.820555556,1.820555556
0.545454545,13,0,3,620,8,427.9899979,6,4,0,1,620,756,3,6,8,None,2,0.454545455,1,12,0,20.53750229,35.66583316,58,0,8,0,0,2,3,756,164.3000183,0,1,373.3845521,9,306.2148443,12,2.024722222,2.024722222
0.538461538,10,1,3.25,491,15,369.6399994,2,4,1,1,491,728,9,6,20,None,1,0.461538462,0,13,0,12.02200114,28.43384611,42,0,15,0,0,6,31,728,180.3300171,0,0,412.7894157,9,278.4060482,13,1.763611111,1.763611111
