id,wavelandCount,inputsPerMinuteTotal,inputCount,openingsPerKillCount,wavedashCount,airDodgeCount,inputsPerMinuteCount,neutralWinRatioCount,dashDanceCount,openingsPerKillRatio,rollCount,counterHitRatio,spotDodgeCount,damagePerOpeningRatio,killCount,conversionCount,beneficialTradeRatioCount,opponentId,stageId,totalDamage,characterId,inputsPerMinuteRatio
5673,4,2.484444444,867,16,13,0,867,11,17,5.333333333,1,0.384615385,0,31.71124983,3,16,0,19,3,507.3799973,20,348.9713775
5674,9,3.384166667,1307,30,12,6,1307,19,42,10,4,0.523809524,5,14.56645559,3,30,0,19,31,436.9936676,20,386.210293
5675,3,1.392222222,334,9,2,0,334,7,33,9,2,0.333333333,0,13.88444434,1,9,0,15,32,124.9599991,9,239.9042298
5676,5,3.510277778,1450,31,15,4,1450,19,37,10.33333333,3,0.526315789,5,18.35096839,3,31,1,20,31,568.8800201,20,413.072723
5677,9,3.341944444,755,21,26,3,755,11,3,7,7,0.391304348,1,16.22476269,3,21,0,20,31,340.7200165,19,225.9163827
5678,3,2.479166667,522,16,21,1,522,8,0,8,5,0.470588235,0,16.83187485,2,16,0,20,2,269.3099976,19,210.5546218
5679,9,2.872777778,1074,14,14,2,1074,6,29,4.666666667,5,0.727272727,0,18.26642867,3,14,0,20,31,255.7300014,15,373.8541868
5680,8,3.123333333,1112,20,10,5,1112,7,13,5,3,0.631578947,1,17.39649963,4,20,1,20,31,347.9299927,15,356.0298826
5681,5,1.873611111,480,12,38,0,480,8,2,4,4,0.444444444,0,26.97749996,3,12,0,20,2,323.7299995,14,256.1897702
5682,2,2.629166667,905,18,13,4,905,13,23,4.5,4,0.5,1,21.17975277,4,18,0,0,28,381.2355499,12,344.2155309
5683,0,0.014722222,5,0,0,0,5,0,0,None,0,None,0,None,0,0,0,9,8,0,20,339.6226415
5684,9,2.230277778,607,17,54,1,607,12,3,5.666666667,6,0.5,0,22.61101128,3,17,0,2,31,384.3871918,14,272.1634076
5685,5,3.159444444,1089,18,9,10,1089,8,27,4.5,5,0.666666667,2,26.75118044,4,18,0,0,3,481.5212479,12,344.6808511
5686,1,2.47,1040,21,18,3,1040,11,26,5.25,6,0.5625,4,19.85333397,4,21,1,9,2,416.9200134,20,421.0526316
5687,0,2.668333333,1170,18,12,1,1170,8,14,4.5,1,0.454545455,2,28.89666579,4,18,0,9,32,520.1399841,20,438.4759525
5688,13,3.572222222,1452,19,19,5,1452,10,77,4.75,9,0.411764706,3,23.67526526,4,19,0,9,31,449.83004,2,406.4696734
5689,4,2.958333333,994,18,6,0,994,12,9,9,5,0.4,0,14.94888899,2,18,0,20,3,269.0800018,15,336
5690,6,1.195,436,10,7,2,436,4,8,2.5,0,0.545454545,3,34.11856079,4,10,0,2,2,341.1856079,21,364.8535565
5691,0,0.011388889,0,0,0,0,0,0,0,None,0,None,0,None,0,0,0,20,8,0,2,0
5692,9,2.616944444,1146,15,19,4,1146,6,45,7.5,6,0.5,1,17.9579731,2,15,2,20,28,269.3695965,2,437.9152956
5693,7,1.293055556,525,13,15,0,525,11,12,3.25,0,0.222222222,0,23.86115617,4,13,0,2,31,310.1950302,21,406.0150376
5694,8,2.119444444,877,11,8,2,877,4,37,5.5,2,0.545454545,2,20.8018296,2,11,1,20,8,228.8201256,2,413.7876802
5695,12,3.040555556,1119,23,15,3,1119,15,26,5.75,6,0.615384615,4,21.33130447,4,23,0,0,8,490.6200027,20,368.0248493
5696,7,3.436111111,1256,26,19,6,1256,17,33,8.666666667,6,0.5,3,17.50846122,3,26,2,0,31,455.2199917,20,365.5295069
5697,1,4.009166667,1606,31,27,0,1606,19,54,10.33333333,11,0.55,4,16.83193625,3,31,1,9,32,521.7900238,20,400.5819996
5698,5,2.421111111,1063,20,32,2,1063,13,78,5,4,0.4375,2,22.47669754,4,20,0,15,2,449.5339508,9,439.0546122
5699,11,3.043888889,1293,20,25,4,1293,12,65,5,2,0.4,0,23.90149994,4,20,0,20,31,478.0299988,2,424.7855448
5700,3,2.414444444,910,16,21,0,910,13,75,4,2,0.214285714,1,26.78687429,4,16,0,15,32,428.5899887,9,376.8982973
5701,8,2.548888889,1124,15,20,5,1124,8,86,3.75,3,0.411764706,2,23.33066584,4,15,0,9,31,349.9599876,2,440.9764603
5702,3,2.306388889,917,16,18,4,917,4,45,4,8,0.6,0,21.1112498,4,16,0,20,31,337.7799969,2,397.5912321
5703,5,3.564444444,1457,21,17,4,1457,14,3,5.25,3,0.5,0,21.64571344,4,21,0,0,31,454.5599823,15,408.7593516
5704,3,1.544722222,524,11,4,1,524,7,2,2.75,0,1,1,26.63363543,4,11,0,0,8,292.9699898,15,339.2195648
5705,8,2.929722222,919,16,6,2,919,8,27,5.333333333,3,0.538461538,1,21.93562496,3,16,1,7,8,350.9699993,0,313.6816156
5706,1,2.137777778,444,10,1,1,444,3,6,10,5,0.428571429,3,16.21600113,1,10,0,7,8,162.1600113,19,207.6923077
5707,2,2.992777778,600,12,4,2,600,7,8,12,4,0.416666667,4,16.86666616,1,12,0,7,28,202.3999939,19,200.4826434
5708,13,3.230277778,1464,26,25,0,1464,20,26,6.5,2,0.428571429,3,21.48192362,4,26,0,19,2,558.530014,20,453.2117981
5709,10,2.620555556,1193,25,9,2,1193,14,39,6.25,1,0.692307692,4,18.27200012,4,25,1,19,28,456.8000031,20,455.246979
5710,6,2.849166667,970,19,14,0,970,14,27,4.75,2,0.375,4,24.10263182,4,19,1,0,28,457.9500046,19,340.4504241
5711,12,2.791111111,972,18,12,3,972,14,34,4.5,2,0.333333333,0,26.76277754,4,18,0,7,31,481.7299957,0,348.2484076
5712,2,2.435,826,18,9,6,826,11,13,4.5,2,0.545454545,2,23.88833279,4,18,1,0,8,429.9899902,19,339.2197125
5713,4,2.7025,923,18,3,7,923,8,14,9,8,0.583333333,4,13.28391054,2,18,0,20,31,239.1103897,2,341.5356152
5714,11,2.2675,775,13,5,1,775,10,32,3.25,1,0.375,0,25.80999932,4,13,0,7,3,335.5299911,0,341.786108
5715,7,2.719722222,751,10,2,1,751,3,5,3.333333333,7,0.4,1,34.2960022,3,10,0,20,2,342.960022,25,276.1311408
5716,11,4.074166667,1103,15,84,4,1103,10,7,5,13,0.666666667,3,17.90266571,3,15,0,15,8,268.5399857,14,270.7302107
5717,11,3.914444444,1052,23,84,3,1052,14,10,5.75,5,0.529411765,1,22.44043201,4,23,0,15,32,516.1299362,14,268.7482259
5718,7,3.221944444,1240,23,15,0,1240,11,16,5.75,1,0.47826087,1,25.00017747,4,23,1,15,3,575.0040817,12,384.8607639
5719,7,1.836666667,783,19,20,1,783,11,39,4.75,2,0.5,0,25.28263172,4,19,0,2,8,480.3700027,9,426.3157895
5720,4,5.098333333,1862,32,24,3,1862,19,36,10.66666667,2,0.375,1,19.2810595,3,32,0,15,31,616.9939041,12,365.2173913
5721,1,3.475833333,1304,24,14,0,1304,11,19,8,3,0.423076923,0,17.5875936,3,24,2,15,32,422.1022463,12,375.1618317
5722,16,4.13,1245,21,119,2,1245,15,3,7,6,0.428571429,1,22.5969627,3,21,0,15,28,474.5362167,14,301.4527845
5723,2,1.665555556,796,14,24,1,796,10,29,3.5,0,0.3,0,27.58571407,4,14,1,2,31,386.1999969,20,477.9186124
5724,5,1.854444444,668,8,4,5,668,6,1,8,1,0.25,4,16.1200006,1,8,0,9,8,128.9600048,20,360.215698
5725,1,2.393888889,668,14,3,0,668,7,23,14,1,0.4375,0,13.2535711,1,14,0,9,32,185.5499954,0,279.0438617
5726,12,2.288888889,1000,16,17,3,1000,12,28,4,3,0.444444444,1,27.6699996,4,16,0,8,8,442.7199936,20,436.8932039
5727,9,3.422222222,1217,25,14,0,1217,12,25,6.25,4,0.48,3,20.03920013,4,25,1,8,31,500.9800034,20,355.6168831
5728,0,0.011666667,2,0,0,0,2,0,0,None,0,None,0,None,0,0,0,9,28,0,19,171.4285714
5729,31,3.421666667,1291,20,16,2,1291,15,24,5,2,0.571428571,1,26.03550072,4,20,1,9,28,520.7100143,19,377.30151
5730,15,3.498055556,1316,20,16,6,1316,12,23,6.666666667,2,0.470588235,2,23.48699799,3,20,0,9,8,469.7399597,19,376.209005
5731,24,3.182222222,1239,23,22,4,1239,19,39,5.75,4,0.444444444,3,19.3408704,4,23,0,9,31,444.8400192,19,389.3505587
5732,11,2.881666667,1088,15,27,1,1088,10,37,7.5,1,0.555555556,3,22.70399984,2,15,0,9,32,340.5599976,19,377.5592828
5733,20,3.988333333,1327,23,21,8,1327,17,13,5.75,10,0.4,1,21.26565187,4,23,0,9,2,489.109993,19,332.7204346
5734,14,2.421666667,778,19,8,2,778,11,10,4.75,2,0.666666667,1,20.59421098,4,19,0,9,3,391.2900085,19,321.2663455
5735,2,2.163611111,756,16,14,3,756,8,18,8,2,0.727272727,2,15.50000048,2,16,0,9,32,248.0000076,19,349.4158429
5736,21,3.034722222,1064,15,14,4,1064,5,19,3.75,1,0.625,1,29.6786677,4,15,0,9,31,445.1800156,19,350.6086957
5737,23,3.9775,1583,22,29,11,1583,15,49,5.5,5,0.428571429,3,21.46363727,4,22,1,9,28,472.2000198,19,397.9886864
5738,4,2.441388889,796,10,5,0,796,1,18,5,12,0.818181818,1,18.42699966,2,10,0,20,28,184.2699966,0,326.0439185
5739,20,3.016388889,1049,17,19,3,1049,14,10,4.25,2,0.333333333,4,25.95705863,4,17,0,9,8,441.2699966,19,347.7668294
5740,1,2.306666667,727,8,5,2,727,4,22,4,17,0.571428571,0,12.97749996,2,8,0,20,2,103.8199997,0,315.1734104
5741,8,3.388888889,1216,12,6,1,1216,4,32,6,12,0.727272727,0,17.14916635,2,12,0,20,28,205.7899961,0,358.8196721
5742,1,1.675833333,521,9,2,1,521,5,10,None,2,0.444444444,1,12.96888902,0,9,0,20,2,116.7200012,0,310.8901044
5743,16,3.426944444,1178,20,28,3,1178,13,19,6.666666667,7,0.411764706,3,20.97000084,3,20,0,9,3,419.4000168,19,343.7464538
5744,1,2.182777778,760,14,2,2,760,4,17,3.5,3,0.526315789,2,16.87357112,4,14,0,20,31,236.2299957,0,348.1801985
5745,3,2.340277778,743,17,9,4,743,8,11,5.666666667,4,0.692307692,3,24.78705866,3,17,0,0,3,421.3799973,20,317.4836795
5746,1,2.338611111,787,18,19,4,787,11,1,4.5,1,0.411764706,2,24.1816668,4,18,0,0,2,435.2700024,20,336.5245279
5747,0,0.052222222,7,0,0,0,7,0,0,None,0,None,0,None,0,0,0,0,31,0,0,134.0425532
5748,7,2.800833333,1044,25,16,1,1044,15,23,6.25,2,0.45,3,18.97800049,4,25,1,0,3,474.4500122,2,372.7462065
5749,5,2.160833333,676,18,4,1,676,9,27,4.5,4,0.571428571,2,17.9894441,4,18,1,0,8,323.8099937,0,312.8422676
5750,5,2.953888889,1017,20,13,0,1017,9,64,6.666666667,10,0.588235294,0,22.37749901,3,20,0,0,32,447.5499802,0,344.2918939
5751,8,2.855277778,988,17,5,2,988,10,46,5.666666667,5,0.538461538,1,18.14999996,3,17,0,0,28,308.5499992,0,346.025878
5752,6,2.183611111,711,14,8,1,711,6,23,4.666666667,8,0.571428571,0,23.83428737,3,14,0,0,28,333.6800232,0,325.6074291
5753,10,1.956666667,665,19,2,3,665,10,15,4.75,4,0.5625,0,20.06368376,4,19,0,0,31,381.2099915,0,339.8637138
5754,6,2.342777778,1072,21,55,1,1072,13,47,5.25,3,0.7,0,20.27530162,4,21,1,2,3,425.7813339,14,457.5764762
5755,6,3.086111111,952,20,7,2,952,9,49,6.666666667,5,0.44,0,24.07250061,3,20,0,6,3,481.4500122,0,308.4788479
5756,12,4.009444444,1607,26,82,5,1607,11,17,8.666666667,10,0.625,2,20.62615204,3,26,0,2,28,536.279953,14,400.803658
5757,0,0.011388889,0,0,0,0,0,0,0,None,0,None,0,None,0,0,0,2,2,0,14,0
5758,14,2.87,1324,13,73,1,1324,7,22,3.25,3,0.6,3,33.84191132,4,13,0,2,31,439.9448471,14,461.3240418
5759,2,2.5175,629,19,53,4,629,7,1,9.5,4,0.666666667,4,11.58631576,2,19,0,2,31,220.1399994,14,249.8510427
5760,21,2.928055556,1129,17,50,0,1129,9,8,5.666666667,4,0.615384615,2,20.62705949,3,17,0,12,8,350.6600113,7,385.5801157
5761,1,1.945555556,568,19,2,1,568,7,6,4.75,3,0.705882353,0,17.6268419,4,19,0,20,2,334.909996,15,291.9474586
5762,1,2.456944444,647,19,6,0,647,11,3,4.75,5,0.571428571,0,18.79473676,4,19,0,20,32,357.0999985,15,263.3352176
5763,5,2.154722222,626,17,9,0,626,8,13,4.25,4,0.5625,0,19.88647012,4,17,0,0,31,338.0699921,15,290.5246874
5764,2,3.258333333,847,25,7,1,847,12,4,6.25,3,0.6,1,14.97120003,4,25,1,0,3,374.2800007,15,259.9488491
5765,0,2.585,608,17,53,1,608,10,1,8.5,3,0.6,3,24.05058199,2,17,0,2,28,408.8598938,14,235.2030948
5766,1,1.894166667,482,14,6,1,482,9,1,3.5,0,0.454545455,1,29.88161577,4,14,0,0,8,418.3426208,15,254.4654641
5767,4,2.411111111,722,20,15,0,722,10,5,5,3,0.588235294,0,17.46000061,4,20,0,9,28,349.2000122,15,299.4470046
5768,5,2.978333333,746,24,5,3,746,13,2,6,6,0.785714286,0,14.19916662,4,24,0,9,8,340.7799988,15,250.4756575
5769,1,2.0025,495,20,2,2,495,9,0,5,2,0.6875,0,17.73699951,4,20,0,0,2,354.7399902,15,247.1910112
5770,2,2.391111111,583,20,4,1,583,14,3,5,4,0.5,0,21.93350029,4,20,0,0,31,438.6700058,15,243.8197026
5771,0,0.348611111,49,0,4,0,49,0,0,None,1,None,0,None,0,0,0,15,31,0,19,140.5577689
5772,1,3.35,738,27,11,1,738,18,1,6.75,7,0.5,0,17.43592495,4,27,0,0,32,470.7699738,15,220.2985075
5773,3,2.206666667,526,20,3,0,526,9,0,6.666666667,3,0.55,0,17.72150002,3,20,0,9,28,354.4300003,15,238.3685801
5774,1,0.775277778,485,0,25,2,485,0,21,None,1,None,0,None,0,0,0,15,31,0,12,625.5822286
5775,3,1.958611111,492,15,20,0,492,10,2,15,1,0.384615385,0,14.43795878,1,15,0,15,31,216.5693817,19,251.1984116
5776,6,2.424166667,663,16,23,0,663,14,2,16,3,0.333333333,3,16.98124981,1,16,0,15,2,271.6999969,19,273.4960468
5777,3,3.6825,1486,19,12,1,1486,9,21,9.5,3,0.454545455,1,19.62189403,2,19,0,15,31,372.8159866,12,403.5302105
5778,3,3.177777778,1214,19,9,1,1214,11,20,6.333333333,3,0.363636364,2,19.48941341,3,19,0,15,8,370.2988548,12,382.027972
5779,0,3.651111111,1633,22,34,0,1633,10,1,5.5,1,0.384615385,1,23.8231815,4,22,2,15,32,524.109993,15,447.2611077
5780,15,2.789444444,1250,15,40,4,1250,8,43,7.5,6,0.5,0,18.9213328,2,15,0,20,8,283.8199921,2,448.1179048
5781,1,3.865555556,1461,23,17,0,1461,6,0,7.666666667,1,0.517241379,0,17.37260901,3,23,0,15,2,399.5700073,15,377.9534349
5782,0,2.100555556,847,7,1,2,847,5,12,None,3,0.222222222,1,9.624285017,0,7,0,14,31,67.36999512,9,403.2266596
5783,12,0.585555556,382,0,12,1,382,0,17,None,0,None,1,None,0,0,0,14,28,0,2,652.3719165
5784,5,4.861111111,2222,29,26,0,2222,17,0,7.25,1,0.52173913,0,15.9482756,4,29,0,15,8,462.4999924,15,457.0971429
5785,2,2.836388889,1116,15,3,8,1116,9,8,7.5,2,0.454545455,2,13.49066696,2,15,0,14,2,202.3600044,9,393.4580355
5786,8,2.411111111,1061,11,34,4,1061,6,23,11,4,0.454545455,3,11.53636308,1,11,0,20,31,126.8999939,2,440.0460829
5787,9,3.133055556,1517,21,19,5,1517,18,16,5.25,3,0.166666667,4,20.14809454,4,21,1,14,28,423.1099854,2,484.191861
5788,2,1.745277778,366,11,5,1,366,5,26,11,0,0.461538462,0,13.41363595,1,11,0,2,8,147.5499954,9,209.7087379
5789,9,4.540555556,1920,27,20,3,1920,23,8,6.75,3,0.5,3,17.00370421,4,27,0,14,3,459.1000137,2,422.8557445
5790,2,2.236111111,507,13,8,1,507,5,28,6.5,3,0.571428571,0,19.2453848,2,13,0,2,2,250.1900024,9,226.7329193
5791,15,3.221666667,1448,18,32,6,1448,14,32,4.5,5,0.307692308,1,25.74494849,4,18,0,19,28,463.4090729,2,449.4568029
5792,9,2.492777778,1146,16,42,3,1146,10,14,4,1,0.5,3,25.24499905,4,16,0,19,2,403.9199848,2,459.7281034
5793,0,0.516388889,79,3,0,0,79,1,8,None,1,0.5,0,13.31999969,0,3,0,2,8,39.95999908,9,152.9854761
5794,6,4.202222222,1725,20,6,1,1725,8,79,5,13,0.6,2,21.69099998,4,20,0,19,8,433.8199997,0,410.4970915
5795,2,0.469166667,266,0,9,3,266,0,8,0,2,None,0,None,1,0,0,9,8,0,0,566.9626998
5796,7,4.239444444,1554,19,16,1,1554,11,57,4.75,8,0.444444444,1,24.97210653,4,19,0,19,31,474.4700241,0,366.557463
5797,12,0.963333333,543,0,12,2,543,0,33,None,5,None,1,None,0,0,0,19,31,0,0,563.6678201
5798,2,3.533333333,1512,23,7,3,1512,12,49,11.5,6,0.434782609,2,12.51391286,2,23,0,19,31,287.8199959,0,427.9245283
5799,3,3.001944444,1319,19,14,1,1319,12,30,6.333333333,8,0.375,3,16.85684244,3,19,1,19,3,320.2800064,0,439.3818821
5800,3,2.656388889,1224,16,3,1,1224,9,45,4,6,0.5,0,19.40687418,4,16,1,19,8,310.5099869,0,460.7759071
5801,1,2.959166667,913,16,8,1,913,5,57,8,12,0.647058824,0,18.25410652,2,16,0,14,31,292.0657043,9,308.5328077
5802,12,0.9975,526,0,21,5,526,0,32,0,0,None,1,None,1,0,0,14,31,0,2,527.3182957
5803,1,3.092222222,856,19,18,1,856,9,16,9.5,19,0.588235294,0,17.75177142,2,19,0,14,2,337.2836571,9,276.8235717
5804,18,4.055833333,1156,23,58,5,1156,13,0,7.666666667,14,0.6,2,17.09477881,3,23,0,25,31,393.1799127,14,285.0215739
5805,18,1.053055556,687,0,27,1,687,0,58,None,1,None,1,None,0,0,0,12,31,0,19,652.3872329
5806,17,3.674444444,1072,19,66,2,1072,13,1,6.333333333,11,0.5,1,23.5552587,3,19,0,25,3,447.5499153,14,291.7447838
5807,11,3.528333333,1457,24,23,0,1457,16,40,12,7,0.571428571,0,14.95583407,2,24,0,12,32,358.9400177,19,412.9428436
5808,21,4.565277778,2065,23,17,0,2065,14,37,5.75,5,0.5,4,26.7878272,4,23,0,12,31,616.1200256,19,452.3273502
5809,13,3.238333333,1370,18,17,6,1370,12,42,9,7,0.666666667,2,8.004444599,2,18,0,14,31,144.0800028,2,423.0571282
5810,0,0.560833333,136,0,2,0,136,0,0,0,0,None,0,None,3,0,0,19,3,0,16,242.4962853
5811,0,8.010833333,30,0,0,0,30,0,0,None,0,None,0,None,0,0,0,20,28,0,25,3.744928742
5812,15,1.332777778,951,1,40,2,951,1,31,1,2,None,0,14,1,1,0,9,31,14,12,713.5473114
5813,9,2.109444444,670,12,10,2,670,4,4,3,0,0.727272727,1,25.1541659,4,12,0,20,31,301.8499908,25,317.619173
5814,3,3.693888889,1625,22,27,3,1625,13,46,7.333333333,8,0.529411765,0,22.22636414,3,22,0,12,32,488.980011,19,439.9157768
5815,10,2.054444444,955,7,10,1,955,4,18,7,2,0.5,4,11.69142778,1,7,1,14,31,81.83999443,2,464.8458626
5816,6,2.330277778,1040,17,13,2,1040,13,17,4.25,3,0.363636364,2,26.38827515,4,17,0,9,31,448.6006775,12,446.2987245
5817,6,1.090277778,559,0,50,2,559,0,41,None,5,None,5,None,0,0,0,9,31,0,19,512.7133758
5818,7,3.650555556,866,24,37,4,866,14,0,6,8,0.5625,0,18.12458324,4,24,0,9,2,434.9899979,19,237.2241668
5819,5,1.8975,660,10,10,4,660,4,15,10,0,0.6,0,20.86399956,1,10,0,12,31,208.6399956,9,347.826087
5820,3,0.293888889,172,0,22,0,172,0,20,None,0,None,2,None,0,0,0,12,31,0,9,585.2551985
5821,3,3.102777778,667,17,28,0,667,12,3,4.25,2,0.285714286,0,25.27705967,4,17,1,9,32,429.7100143,19,214.9686661
5822,2,2.245277778,897,16,7,8,897,8,25,4,6,0.5,2,25.29234576,4,16,0,9,8,404.6775322,12,399.5051342
5823,6,1.163888889,485,9,11,2,485,6,55,None,2,0.428571429,0,17.6266649,0,9,0,12,8,158.6399841,9,416.7064439
5824,26,3.686111111,1958,22,71,2,1958,17,44,5.5,8,0.454545455,0,16.38318218,4,22,0,2,31,360.4300079,15,531.1831198
5825,4,2.815,1409,25,36,2,1409,19,14,6.25,13,0.352941176,8,17.87677399,4,25,0,2,32,446.9193497,20,500.5328597
5826,8,1.030555556,515,0,3,1,515,0,29,None,1,None,3,None,0,0,0,15,31,19.80000114,2,499.7304582
5827,5,4.168333333,1771,32,10,0,1771,25,51,8,5,0.5,0,14.84343743,4,32,1,12,31,474.9899979,15,424.870052
5828,5,2.029444444,932,15,8,1,932,11,68,5,2,0.444444444,2,15.3906662,3,15,0,15,31,230.859993,2,459.2389817
5829,3,2.088055556,950,11,11,1,950,7,70,5.5,0,0.25,0,24.88090966,2,11,2,15,2,273.6900063,2,454.9687375
5830,8,5.833333333,2471,35,20,0,2471,26,20,8.75,2,0.545454545,0,15.99457179,4,35,2,12,2,559.8100128,15,423.6
5831,2,2.212777778,669,15,21,3,669,6,16,7.5,3,0.6,0,14.8312973,2,15,0,12,8,222.4694595,9,302.3349234
5832,8,4.238055556,1877,18,27,5,1877,16,190,4.5,7,0.25,1,19.72277747,4,18,1,15,3,355.0099945,2,442.8917874
5833,4,1.990555556,780,8,25,1,780,5,4,8,2,0.6,1,17.74250126,1,8,0,2,3,141.9400101,2,391.8504047
5834,2,3.957222222,1300,20,37,4,1300,11,75,6.666666667,3,0.636363636,6,26.56100121,3,20,1,2,31,531.2200241,9,328.5132669
5835,2,2.926666667,1177,15,28,3,1177,8,37,5,5,0.538461538,3,20.96666667,3,15,0,2,32,314.5,2,402.1640091
5836,12,0.471388889,315,0,5,1,315,0,8,None,0,None,2,None,0,0,0,2,31,0,2,668.2380672
5837,5,3.123333333,1162,20,45,1,1162,13,64,5,5,0.428571429,4,27.09300003,4,20,1,2,2,541.8600006,9,372.0384205
5838,25,1.151388889,505,0,11,1,505,0,26,None,5,None,2,None,0,0,0,15,31,0,19,438.6007238
5839,7,2.694722222,1085,20,30,0,1085,15,41,5,3,0.384615385,0,20.95100021,4,20,0,15,31,419.0200043,19,402.6389032
5840,0,2.193333333,558,11,30,0,558,9,3,2.75,1,0.5,0,44.98363703,4,11,0,2,32,494.8200073,19,254.4072948
5841,5,2.852222222,1100,21,47,1,1100,16,36,5.25,8,0.5,2,26.32190414,4,21,0,2,28,552.7599869,9,385.6641995
5842,7,3.080833333,968,22,36,1,968,14,46,5.5,2,0.533333333,2,19.2849995,4,22,0,20,31,424.269989,9,314.2007033
5843,11,5.133888889,1699,30,69,2,1699,15,98,10,7,0.583333333,0,17.385333,3,30,0,20,28,521.5599899,9,330.9382102
5844,8,3.982222222,1424,22,55,1,1424,12,100,7.333333333,8,0.533333333,1,18.17272741,3,22,1,20,2,399.8000031,9,357.5892857
5845,5,0.649722222,395,0,7,2,395,0,8,0,0,None,0,None,4,0,0,2,31,0,12,607.9521163
5846,1,2.806666667,963,20,28,1,963,9,29,20,2,0.47826087,2,15.10749969,1,20,0,20,3,302.1499939,9,343.111639
5847,9,4.018055556,1523,28,54,3,1523,15,52,7,6,0.52,3,20.2099999,4,28,0,20,31,565.8799973,9,379.0390598
5848,24,1.132777778,463,0,16,2,463,0,47,None,0,None,0,None,0,0,0,2,31,0,0,408.7297695
5849,4,2.8725,1098,10,3,0,1098,8,16,5,1,0.4,1,30.94236031,2,10,0,2,2,309.4236031,12,382.2454308
5850,3,3.581666667,1276,23,41,3,1276,12,56,5.75,6,0.5,0,24.1265209,4,23,0,20,2,554.9099808,9,356.258725
5851,6,3.591111111,1395,21,5,2,1395,8,20,10.5,3,0.555555556,1,17.44895753,2,21,0,2,28,366.4281082,12,388.4591584
5852,4,2.639444444,1014,20,13,2,1014,7,67,10,1,0.625,1,15.09000015,2,20,2,2,32,301.8000031,0,384.1717533
5853,10,2.943333333,1163,13,12,4,1163,6,55,6.5,3,0.375,1,23.09384566,2,13,0,2,31,300.2199936,0,395.1302378
5854,3,2.411111111,995,12,31,1,995,7,72,4,9,0.714285714,2,14.09083406,3,12,0,20,8,169.0900087,2,412.6728111
5855,4,2.418888889,834,14,18,3,834,7,31,3.5,5,0.466666667,1,34.36357226,4,14,0,0,8,481.0900116,2,344.7864033
5856,1,2.861111111,943,15,15,1,943,8,30,5,12,0.388888889,2,28.35327199,3,15,0,0,31,425.2990799,2,329.592233
5857,2,3.074444444,1083,19,28,3,1083,12,57,4.75,5,0.4375,5,28.21315765,4,19,0,0,28,536.0499954,2,352.258764
5858,1,1.962777778,636,9,2,0,636,8,39,9,0,0.25,0,12.74777836,1,9,0,14,31,114.7300053,2,324.0305689
5859,6,2.319166667,785,14,12,1,785,10,38,7,6,0.230769231,3,19.81714194,2,14,1,20,8,277.4399872,2,338.4836507
5860,1,3.4775,1197,27,6,0,1197,20,84,6.75,5,0.388888889,0,18.21019717,4,27,0,14,8,491.6753235,2,344.2127965
5861,21,3.959166667,1342,23,9,7,1342,14,37,5.75,6,0.529411765,1,20.49956546,4,23,0,9,28,471.4900055,0,338.9602189
5862,2,2.767777778,1093,16,4,0,1093,13,73,8,2,0.272727273,0,15.28687525,2,16,0,14,8,244.590004,2,394.9016459
5863,16,1.957222222,718,13,6,2,718,9,13,4.333333333,0,0.333333333,0,26.61461463,3,13,0,9,2,345.9899902,0,366.8464377
5864,12,3.2,1078,17,12,1,1078,7,25,5.666666667,2,0.6,1,21.32823647,3,17,0,9,3,362.58002,0,336.875
5865,25,3.321388889,1208,17,11,3,1208,8,30,8.5,6,0.4,2,20.73588248,2,17,1,9,31,352.5100021,0,363.7032701
5866,12,2.709166667,913,12,5,2,913,5,40,4,4,0.4375,0,22.55749957,3,12,0,9,8,270.6899948,0,337.0039988
5867,7,1.665277778,557,6,10,1,557,4,15,1.5,1,0.666666667,0,53.75166448,4,6,0,9,32,322.5099869,0,334.4787323
5868,26,3.170555556,1105,16,5,1,1105,10,21,5.333333333,6,0.428571429,1,24.79687405,3,16,0,9,31,396.7499847,0,348.5193622
5869,20,4.280277778,1547,27,14,4,1547,17,35,6.75,11,0.391304348,2,20.57629536,4,27,1,9,3,555.5599747,0,361.4251412
5870,3,2.2975,861,9,17,2,861,6,37,4.5,7,0.428571429,0,28.80111059,2,9,0,2,32,259.2099953,0,374.7551687
5871,16,3.396944444,1198,19,13,3,1198,8,29,4.75,10,0.647058824,1,20.77578816,4,19,0,9,2,394.739975,0,352.6698831
5872,15,3.616666667,2077,26,31,3,2077,17,176,6.5,2,0.7,7,13.41270726,4,26,0,9,31,348.7303886,2,574.2857143
5873,10,3.059722222,1119,18,16,3,1119,8,40,6,12,0.75,1,21.83611128,3,18,0,2,3,393.0500031,0,365.7194734
5874,17,3.317777778,1868,18,24,0,1868,11,159,6,2,0.5,5,19.31777763,3,18,1,9,8,347.7199974,2,563.0274615
5875,12,2.854722222,980,20,6,6,980,12,21,5,9,0.5,1,20.37549953,4,20,0,9,28,407.5099907,0,343.2908436
5876,34,5.254444444,3101,33,45,4,3101,26,306,11,12,0.461538462,7,13.45454557,3,33,0,9,28,444.0000038,2,590.1670543
5877,3,0.276666667,164,2,1,0,164,1,39,None,0,1,1,22.77999878,0,2,0,9,31,45.55999756,2,592.7710843
5878,0,1.929444444,533,9,10,1,533,5,26,None,0,0.5,1,15.15000068,0,9,0,2,8,136.3500061,9,276.245321
